tweet_id_x,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,tweet_id_y,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,name,stage,favorite_count,retweet_count,rating
677716515794329600,https://pbs.twimg.com/media/CWe7kw9W4AE8UJh.jpg,1,Teddy,0.6629079999999999,False,Crib,0.0318912,False,Chow,0.0254378,True,802952499103731712,,,2016-11-27 19:09:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist ,,,,https://twitter.com/dog_rates/status/802952499103731712/photo/1,Marley,,9955.0,2284.0,12/10
677918531514703872,https://pbs.twimg.com/media/CWhzTbzWUAAEAUN.jpg,1,Eskimo Dog,0.199347,True,Dalmatian,0.153225,True,American Staffordshire Terrier,0.107798,True,802600418706604034,,,2016-11-26 19:50:26,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",This is Bailey. She has mastered the head tilt. 11/10 rather h*ckin adorable ,,,,https://vine.co/v/5FwUWjYaW0Y,Bailey,,7843.0,1674.0,11/10
678021115718029313,https://pbs.twimg.com/media/CWjQm5gXAAA9GkD.jpg,1,Miniature Pinscher,0.822048,True,Doberman,0.0960845,True,Rottweiler,0.032709300000000004,True,802572683846291456,,,2016-11-26 18:00:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution ,,,,https://twitter.com/dog_rates/status/802572683846291456/photo/1,Winnie,,9844.0,2863.0,12/10
678255464182861824,https://pbs.twimg.com/media/CWmlvxJU4AEAqaN.jpg,1,Chihuahua,0.613819,True,Yorkshire Terrier,0.127931,True,Pomeranian,0.062124300000000014,True,802323869084381190,,,2016-11-26 01:31:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful ,,,,"https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1",Severus,,17888.0,6672.0,13/10
678278586130948096,https://pbs.twimg.com/media/CWm6xySUEAAqfFU.jpg,1,Maltese Dog,0.897841,True,Lhasa,0.0357175,True,Tibetan Terrier,0.017107499999999998,True,802265048156610565,7.33109485275861e+17,4196983835.0,2016-11-25 21:37:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Like doggo, like pupper version 2. Both 11/10 ",,,,https://twitter.com/dog_rates/status/802265048156610565/photo/1,,pupper,6946.0,1546.0,11/10
678341075375947776,https://pbs.twimg.com/media/CWnznDTU4AAa-6P.jpg,1,Golden Retriever,0.853284,True,Cocker Spaniel,0.0262298,True,Labrador Retriever,0.0241228,True,802239329049477120,,,2016-11-25 19:55:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo ,,,,"https://twitter.com/dog_rates/status/802239329049477120/photo/1,https://twitter.com/dog_rates/status/802239329049477120/photo/1",Loki,puppo,9982.0,2978.0,12/10
678389028614488064,https://pbs.twimg.com/media/CWofOHUWUAACGVa.jpg,1,Miniature Pinscher,0.516284,True,Kelpie,0.227402,True,Vizsla,0.103246,True,801958328846974976,,,2016-11-25 01:18:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly ,,,,https://twitter.com/dog_rates/status/801958328846974976/photo/1,Ronnie,,8493.0,1948.0,12/10
678396796259975168,https://pbs.twimg.com/media/CWomSU_XIAAUYiK.jpg,2,Pembroke,0.95618,True,Cardigan,0.0318031,True,Chihuahua,0.0062765,True,801854953262350336,8.018543306724475e+17,11856342.0,2016-11-24 18:28:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",.@NBCSports OMG THE TINY HAT I'M GOING TO HAVE TO SAY 11/10 NBC,,,,,,,1936.0,267.0,11/10
678399652199309312,https://pbs.twimg.com/ext_tw_video_thumb/678399528077250560/pu/img/BOjUNHRsYLeSo0hl.jpg,1,Swing,0.929196,False,Bedlington Terrier,0.0150472,True,Great Pyrenees,0.014038900000000002,True,801538201127157760,,,2016-11-23 21:29:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace ,,,,https://twitter.com/dog_rates/status/801538201127157760/photo/1,Wallace,,9023.0,2344.0,12/10
678410210315247616,https://pbs.twimg.com/media/CWoyfMiWUAAmGdd.jpg,1,Schipperke,0.145877,True,Labrador Retriever,0.0983538,True,Kelpie,0.0973934,True,801285448605831168,,,2016-11-23 04:45:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",oh h*ck 10/10 ,,,,https://twitter.com/dog_rates/status/801285448605831168/photo/1,,,6692.0,943.0,10/10
678424312106393600,https://pbs.twimg.com/media/CWo_T8gW4AAgJNo.jpg,1,Maltese Dog,0.759945,True,Toy Poodle,0.101194,True,Shih-Tzu,0.0560374,True,801167903437357056,,,2016-11-22 20:58:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Milo. I would do terrible things for Milo. 13/10 ,,,,https://twitter.com/dog_rates/status/801167903437357056/photo/1,Milo,,27019.0,6813.0,13/10
678643457146150913,https://pbs.twimg.com/media/CWsGnyMVEAAM1Y1.jpg,1,Labrador Retriever,0.33875700000000003,True,Flat-Coated Retriever,0.30447,True,Chest,0.0933923,False,801115127852503040,,,2016-11-22 17:28:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine ,,,,"https://twitter.com/dog_rates/status/801115127852503040/photo/1,https://twitter.com/dog_rates/status/801115127852503040/photo/1",Bones,pupper,8890.0,2376.0,12/10
678675843183484930,https://pbs.twimg.com/media/CWskEqnWUAAQZW_.jpg,1,Maze,0.33985,False,Streetcar,0.0996878,False,Sundial,0.0848077,False,800859414831898624,8.008579544172626e+17,291859009.0,2016-11-22 00:32:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@SkyWilliams doggo simply protecting you from evil that which you cannot see. 11/10 would give extra pets,,,,,,doggo,766.0,111.0,11/10
678755239630127104,https://pbs.twimg.com/media/CWtsSQAUkAAnWws.jpg,1,Malamute,0.606654,True,Border Collie,0.193831,True,Collie,0.0483781,True,800751577355128832,,,2016-11-21 17:23:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 ,,,,"https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1",,,11560.0,3159.0,12/10
678764513869611008,https://pbs.twimg.com/media/CWt0ubZWcAAkFER.jpg,1,Irish Terrier,0.696646,True,Australian Terrier,0.0749616,True,Irish Setter,0.06390119999999999,True,800513324630806528,,,2016-11-21 01:37:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 ,,,,https://twitter.com/dog_rates/status/800513324630806528/photo/1,Chef,,14492.0,3426.0,11/10
678767140346941444,https://pbs.twimg.com/media/CWt3G6EVEAIGEPr.jpg,1,Harp,0.8211200000000001,False,Window Screen,0.0251208,False,Mosquito Net,0.016715599999999997,False,800459316964663297,,,2016-11-20 22:02:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely ,,,,https://twitter.com/dog_rates/status/800459316964663297/photo/1,,pupper,10401.0,2443.0,12/10
678798276842360832,https://pbs.twimg.com/media/CWuTbAKUsAAvZHh.jpg,1,Airedale,0.583122,True,Silky Terrier,0.12956700000000002,True,Lakeland Terrier,0.0947266,True,800388270626521089,,,2016-11-20 17:20:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer ,,,,"https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1",Doc,floof,12287.0,3191.0,12/10
678969228704284672,https://pbs.twimg.com/media/CWwu6OLUkAEo3gq.jpg,1,Labrador Retriever,0.680251,True,Chesapeake Bay Retriever,0.201697,True,Golden Retriever,0.019675900000000003,True,800141422401830912,,,2016-11-20 00:59:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 ,,,,"https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1",Peaches,,16866.0,2924.0,13/10
678991772295516161,https://pbs.twimg.com/media/CWxDaXHWsAAWV8W.jpg,1,Eskimo Dog,0.330216,True,Siberian Husky,0.187003,True,Chihuahua,0.10142,True,800018252395122689,,,2016-11-19 16:49:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a doggo doin a struggle. 11/10 much determined ,,,,https://twitter.com/dog_rates/status/800018252395122689/video/1,,doggo,31323.0,15049.0,11/10
679062614270468097,https://pbs.twimg.com/media/CWyD2HGUYAQ1Xa7.jpg,2,Cash Machine,0.802333,False,Schipperke,0.0455186,True,German Shepherd,0.0233535,True,799757965289017345,,,2016-11-18 23:35:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back ,,,,"https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1",Sobe,doggo,9275.0,2462.0,13/10
679111216690831360,https://pbs.twimg.com/ext_tw_video_thumb/679111114081370114/pu/img/hFca8BHjRopgD0cM.jpg,1,Kelpie,0.189423,True,Beagle,0.121988,True,Basset,0.121171,True,799422933579902976,,,2016-11-18 01:24:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly ,,,,https://twitter.com/dog_rates/status/799422933579902976/photo/1,,,8853.0,2177.0,12/10
679148763231985668,https://pbs.twimg.com/media/CWzSMmAWsAAyB1u.jpg,1,Italian Greyhound,0.302685,True,Hair Slide,0.124281,False,Afghan Hound,0.059846,True,799297110730567681,,,2016-11-17 17:04:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet ,,,,"https://twitter.com/dog_rates/status/799297110730567681/photo/1,https://twitter.com/dog_rates/status/799297110730567681/photo/1",Jeffrey,,10920.0,3172.0,11/10
679158373988876288,https://pbs.twimg.com/media/CWza7kpWcAAdYLc.jpg,1,Pug,0.27220500000000003,True,Bull Mastiff,0.25153000000000003,True,Bath Towel,0.116806,False,799063482566066176,,,2016-11-17 01:35:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish ,,,,"https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1",Mister,,8931.0,2810.0,11/10
679462823135686656,https://pbs.twimg.com/media/CW3v1KxW8AAIOuy.jpg,1,Toy Poodle,0.62178,True,Miniature Poodle,0.197819,True,Soft-Coated Wheaten Terrier,0.046745,True,798933969379225600,,,2016-11-16 17:01:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Iroh. He's in a predicament. 12/10 someone help him ,,,,"https://twitter.com/dog_rates/status/798933969379225600/photo/1,https://twitter.com/dog_rates/status/798933969379225600/photo/1",Iroh,,14517.0,5103.0,12/10
679475951516934144,https://pbs.twimg.com/media/CW37xZbUoAAUXe5.jpg,1,Maltese Dog,0.145742,True,Toy Poodle,0.139407,True,West Highland White Terrier,0.108821,True,798925684722855936,,,2016-11-16 16:28:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow ,,,,https://twitter.com/dog_rates/status/798925684722855936/photo/1,Shadow,,8178.0,1638.0,11/10
680055455951884288,https://pbs.twimg.com/media/CW-ZRC_WQAAyFrL.jpg,1,Samoyed,0.995466,True,Great Pyrenees,0.00183395,True,Pomeranian,0.0006669489999999999,True,798209839306514432,,,2016-11-14 17:03:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 ,,,,https://twitter.com/dog_rates/status/798209839306514432/photo/1,Cooper,,11416.0,2903.0,13/10
680070545539371008,https://pbs.twimg.com/media/CW-dU34WQAANBGy.jpg,1,Earthstar,0.127701,False,Shih-Tzu,0.121811,True,Bubble,0.11782,False,797971864723324932,,,2016-11-14 01:18:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af ,,,,"https://twitter.com/dog_rates/status/797971864723324932/photo/1,https://twitter.com/dog_rates/status/797971864723324932/photo/1",,pupper,12853.0,3590.0,12/10
680085611152338944,https://pbs.twimg.com/media/CXAiiHUWkAIN_28.jpg,3,Pillow,0.778113,False,Apron,0.0950228,False,Wallet,0.0493258,False,797545162159308800,,,2016-11-12 21:02:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately ,,,,"https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1",Cassie,,16007.0,5534.0,12/10
680100725817409536,https://pbs.twimg.com/media/CW-loUBWYAAn2Cb.jpg,1,Golden Retriever,0.6989609999999999,True,Chow,0.14597100000000002,True,Pomeranian,0.034888,True,797236660651966464,,,2016-11-12 00:36:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser ,,,,"https://twitter.com/dog_rates/status/797236660651966464/photo/1,https://twitter.com/dog_rates/status/797236660651966464/photo/1",Pancake,,22046.0,7567.0,12/10
680115823365742593,https://pbs.twimg.com/media/CXBBurSWMAELewi.jpg,1,Pug,0.999365,True,French Bulldog,0.000543615,True,Boston Bull,2.8152800000000006e-05,True,797165961484890113,7.97123751162839e+17,29166305.0,2016-11-11 19:55:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@JODYHiGHROLLER it may be an 11/10 but what do I know 😉,,,,,,,254.0,32.0,11/10
680145970311643136,https://pbs.twimg.com/media/CXBdJxLUsAAWql2.jpg,1,Miniature Poodle,0.457117,True,Toy Poodle,0.226481,True,Maltese Dog,0.0676815,True,796865951799083009,,,2016-11-11 00:03:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet ,,,,https://twitter.com/dog_rates/status/796865951799083009/photo/1,Tyr,,8453.0,2161.0,12/10
680161097740095489,https://pbs.twimg.com/media/CXBq6RPWkAAaNuU.jpg,1,Bluetick,0.268681,True,Miniature Pinscher,0.125652,True,English Setter,0.0893727,True,796759840936919040,,,2016-11-10 17:02:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up ,,,,"https://twitter.com/dog_rates/status/796759840936919040/photo/1,https://twitter.com/dog_rates/status/796759840936919040/photo/1",,,13092.0,3504.0,11/10
680191257256136705,https://pbs.twimg.com/media/CXCGVXyWsAAAVHE.jpg,1,Brittany Spaniel,0.7332529999999999,True,Welsh Springer Spaniel,0.251634,True,English Springer,0.00924321,True,796484825502875648,,,2016-11-09 22:49:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere ,,,,https://twitter.com/dog_rates/status/796484825502875648/photo/1,,doggo,8368.0,2011.0,12/10
680206703334408192,https://pbs.twimg.com/media/CXCUYcRW8AAObYM.jpg,1,Christmas Stocking,0.149758,False,Cloak,0.12883,False,Teddy,0.109129,False,796387464403357696,,,2016-11-09 16:22:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well ,,,,"https://twitter.com/dog_rates/status/796387464403357696/photo/1,https://twitter.com/dog_rates/status/796387464403357696/photo/1",Snicku,,12159.0,4748.0,12/10
680440374763077632,https://pbs.twimg.com/ext_tw_video_thumb/680440290977693696/pu/img/B900g7b-n-zhnwi5.jpg,1,Space Heater,0.920367,False,Radiator,0.0499332,False,Electric Fan,0.00671903,False,796149749086875649,,,2016-11-09 00:37:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby ,,,,"https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1",Ruby,,35696.0,16335.0,11/10
680473011644985345,https://pbs.twimg.com/media/CXGGlzvWYAArPfk.jpg,1,Lakeland Terrier,0.796694,True,West Highland White Terrier,0.138709,True,Norwich Terrier,0.016253399999999998,True,796125600683540480,,,2016-11-08 23:01:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#ImWithThor 13/10
",,,,https://twitter.com/king5seattle/status/796123679771897856,,,5456.0,2040.0,13/10
680494726643068929,https://pbs.twimg.com/media/CXGaVxOWAAADjhF.jpg,1,Kuvasz,0.438627,True,Samoyed,0.111622,True,Great Pyrenees,0.0640608,True,796116448414461957,,,2016-11-08 22:25:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 ,,,,https://twitter.com/dog_rates/status/796116448414461957/photo/1,,,10013.0,2758.0,11/10
680497766108381184,https://pbs.twimg.com/media/CXGdG0aWcAEbOO1.jpg,1,Chihuahua,0.538354,True,Muzzle,0.0842887,False,Ski Mask,0.07669010000000001,False,796080075804475393,,,2016-11-08 20:00:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Yogi. He's 98% floof. Snuggable af. 12/10 ,,,,https://twitter.com/dog_rates/status/796080075804475393/photo/1,Yogi,floof,9326.0,2638.0,12/10
680583894916304897,https://pbs.twimg.com/media/CXHrcFYWcAEE5_L.jpg,1,Tub,0.8898010000000001,False,Bathtub,0.032351099999999994,False,Hippopotamus,0.0141773,False,796031486298386433,,,2016-11-08 16:47:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful ,,,,https://twitter.com/dog_rates/status/796031486298386433/photo/1,Daisy,,11915.0,4219.0,13/10
680609293079592961,https://pbs.twimg.com/media/CXICiB9UwAE1sKY.jpg,1,French Bulldog,0.700764,True,Chihuahua,0.07238960000000001,True,American Staffordshire Terrier,0.039618699999999986,True,795464331001561088,,,2016-11-07 03:14:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Elder doggo does a splash. Both 13/10 incredible stuff ,,,,https://twitter.com/dog_rates/status/795464331001561088/video/1,,doggo,54985.0,27219.0,13/10
680798457301471234,https://pbs.twimg.com/media/CXKuiyHUEAAMAGa.jpg,1,Ram,0.499761,False,Hog,0.283795,False,Ox,0.0674551,False,795400264262053889,,,2016-11-06 22:59:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Brody. He's trying to make the same face as the football. 12/10 ,,,,"https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1",Brody,,11142.0,3263.0,12/10
680801747103793152,https://pbs.twimg.com/media/CXKxkseW8AAjAMY.jpg,1,Pug,0.99672,True,Labrador Retriever,0.00143879,True,Staffordshire Bullterrier,0.000517603,True,795076730285391872,,,2016-11-06 01:33:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bailey. She loves going down slides but is very bad at it. Still 11/10 ,,,,"https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1",Bailey,,17902.0,6188.0,11/10
680889648562991104,https://pbs.twimg.com/media/CXMBhXfWEAA4mMI.jpg,1,Shetland Sheepdog,0.876337,True,Collie,0.078331,True,Pomeranian,0.0204075,True,794926597468000259,,,2016-11-05 15:37:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop ,,,,https://twitter.com/dog_rates/status/794926597468000259/photo/1,Mack,,11334.0,2647.0,12/10
680934982542561280,https://pbs.twimg.com/media/CXMqwIQWcAA2iE0.jpg,1,Labrador Retriever,0.7843979999999999,True,Siberian Husky,0.0559251,True,Beagle,0.0227501,True,794332329137291264,,,2016-11-04 00:15:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy ,,,,https://twitter.com/dog_rates/status/794332329137291264/photo/1,,floof,10549.0,3024.0,12/10
680940246314430465,https://pbs.twimg.com/media/CXMvio7WQAAPZJj.jpg,1,Soft-Coated Wheaten Terrier,0.289598,True,West Highland White Terrier,0.157195,True,Toy Poodle,0.07443469999999999,True,794205286408003585,,,2016-11-03 15:51:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af ,,,,"https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1",Laika,pupper,10169.0,3807.0,14/10
680959110691590145,https://pbs.twimg.com/media/CXNAsm6WsAEST9R.jpg,2,Carousel,0.500992,False,Feather Boa,0.06439,False,Pug,0.0443565,True,793962221541933056,,,2016-11-02 23:45:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly ,,,,"https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1",Maximus,,18600.0,5589.0,12/10
680970795137544192,https://pbs.twimg.com/media/CXNLU6wWkAE0OkJ.jpg,1,Pug,0.713102,True,Whippet,0.05742630000000001,True,Quilt,0.0560181,False,793845145112371200,,,2016-11-02 16:00:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Clark. He was just caught wearing pants. 13/10 game-changing af ,,,,https://twitter.com/dog_rates/status/793845145112371200/photo/1,Clark,,10156.0,2140.0,13/10
681231109724700672,https://pbs.twimg.com/media/CXQ4EwQWwAEVaUf.jpg,1,Irish Setter,0.406047,True,Cocker Spaniel,0.345646,True,Airedale,0.147912,True,793601777308463104,,,2016-11-01 23:53:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug ,,,,https://twitter.com/dog_rates/status/793601777308463104/photo/1,Dobby,,8805.0,1868.0,12/10
681242418453299201,https://pbs.twimg.com/media/CXRCXesVAAArSXt.jpg,1,Motor Scooter,0.255934,False,Rifle,0.145202,False,Assault Rifle,0.0970001,False,793500921481273345,,,2016-11-01 17:12:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 ,,,,"https://twitter.com/dog_rates/status/793500921481273345/photo/1,https://twitter.com/dog_rates/status/793500921481273345/photo/1",Fiona,,11792.0,2719.0,12/10
681261549936340994,https://pbs.twimg.com/media/CXRTw_5WMAAUDVp.jpg,1,Tibetan Terrier,0.382101,True,Miniature Poodle,0.0954294,True,Maltese Dog,0.0657377,True,793286476301799424,,,2016-11-01 03:00:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck ,,,,"https://twitter.com/dog_rates/status/793286476301799424/photo/1,https://twitter.com/dog_rates/status/793286476301799424/photo/1",Moreton,,27181.0,10488.0,13/10
681281657291280384,https://pbs.twimg.com/media/CXRmDfWWMAADCdc.jpg,1,Saint Bernard,0.99883,True,Pekinese,0.000391312,True,Great Pyrenees,0.000223582,True,793271401113350145,,,2016-11-01 02:00:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af ,,,,https://twitter.com/dog_rates/status/793271401113350145/photo/1,Dave,,9536.0,2695.0,12/10
681297372102656000,https://pbs.twimg.com/media/CXR0WJ_W8AMd_O8.jpg,1,Lhasa,0.482401,True,Shih-Tzu,0.113672,True,Pomeranian,0.0962286,True,793256262322548741,,,2016-11-01 01:00:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked ,,,,https://twitter.com/dog_rates/status/793256262322548741/photo/1,,,22051.0,9517.0,12/10
